Frame	Time	Scene info	Scene info:narrative details - external	Scene info:narrative details - internal	Scene info:characters on screen	Scene info:Music Presence	speech	speech:transcription	speech:character speaking	setting	setting:indoor/outdoor	setting:setting	Scene name	Scene name:scene name	
20114	804.5600000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20115	804.6	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20116	804.6400000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20117	804.6800000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20118	804.72	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20119	804.7600000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20120	804.8000000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20121	804.84	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20122	804.88	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20123	804.9200000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20124	804.96	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20125	805.0	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20126	805.0400000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20127	805.08	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20128	805.12	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20129	805.1600000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20130	805.2	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20131	805.24	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20132	805.2800000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20133	805.32	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20134	805.36	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20135	805.4000000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20136	805.44	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20137	805.48	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20138	805.5200000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20139	805.5600000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20140	805.6	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20141	805.6400000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20142	805.6800000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20143	805.72	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20144	805.7600000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20145	805.8000000000001	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20146	805.84	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
20147	805.88	1	Buster asks the family if they are worried about an uprising. Michael scoffs.	Buster tries to apply his business knowledge from his classes.	Buster, Lucille, Maeby, Lindsay	0	1	"Let me ask you, are you at all concerned about an uprising?"	Buster	1	1	Prison waiting room	1	Michael Leaves	
